Date,102,104,106,109,112,113,116,124,128,134,136,139,148,155,156,157,158,159,170,177,178,180,191,199,200,201,210,56,65,67,69,70,77,79,83,85,88,89,97,98,99
1980-01-01,0.034147886436197816,0.09735024928723297,0.0703681274750387,0.1450311992360978,0.33022261412819087,0.009312338873670242,0.44787731520951113,0.5822239280731563,0.39792184477283626,0.36869643054256385,0.7683778651577369,0.06206081002941193,0.07566730352117008,0.8047350327180811,0.49882498719808105,0.22126192329565625,0.07753975764436648,1.353817375096943,0.7810213088838371,0.35617389862944715,1.3251109802509382,0.09610728889877174,1.639014812953823,0.041333739501045096,0.8233798406957973,0.039258782837411924,1.7306943997257636,0.34049368447186595,0.8254743365493,0.34705045124976336,2.247032783124652,3.297660443033969,2.788801570440569,0.04202506505925918,3.3684365068681346,3.341822624909475,0.2883941340643206,0.18072488241661383,3.808677789820076,4.375617895581449,7.821387180275691
1980-02-01,0.01651329677393443,0.06133327297846555,0.03402874654021331,0.07646941082708572,0.16602461067266827,0.004503277699710111,0.21658532331675207,0.2843474810750004,0.20787457602871334,0.18653682490671067,0.3743681391458158,0.030011478923043854,0.039896478479217935,0.4156098795472699,0.2521662153180698,0.1069982416328873,0.0374968164472713,0.6811136164045454,0.38863122369322434,0.1775452574659403,0.6769794568160548,0.04647573684213005,0.8190299099735703,0.019988244614569276,0.40911503922968373,0.018984833312858194,0.8644806487699079,0.2878624253057217,0.6967545313967085,0.18260712551995295,1.1694044942059645,2.1738825572056433,1.4598367720184,0.017691715317151524,2.2036778703326294,1.842950124220804,0.24381607842291217,0.08424299427128448,2.158235746173708,2.590133347073278,4.831855937551514
1980-03-01,0.009847374909874659,0.04637808681789024,0.02029236375279785,0.036566469778552435,0.08997092559867786,0.0026854397664747925,0.12915633430890727,0.16557948484939206,0.09870505782093558,0.09948336099946409,0.21926150739114192,0.01789674639781822,0.019077868637955454,0.24024754807483767,0.13476729797848058,0.06380626561012016,0.02236047801586619,0.3652450754386145,0.216145481750391,0.09830842004364725,0.38224053925595697,0.02771487796546677,0.4474887041668434,0.011919590691341398,0.22836059626893007,0.01132122639061914,0.47300054790969653,0.2563814287231467,0.6201147008755604,0.09498197297323549,0.6848002475922477,1.6331659505296985,0.8411357852888238,0.004865188616912846,1.6413596059025177,1.1295384447105867,0.21715204568763324,0.03139340048465183,1.362436044203294,1.7249867078101508,3.3894791061314224
1980-04-01,0.008672661749657177,0.043248473600869974,0.017871646864236198,0.033369320199786556,0.08040305106627527,0.0023650882551815703,0.11374901540141039,0.14634107122644074,0.08915275187476812,0.08913140347064519,0.19361925732202773,0.01576180752212759,0.017409815909623292,0.2162339866011389,0.12070304446433308,0.05619468784421438,0.019693051617014266,0.3259167742198484,0.19237346100828928,0.08755674013525355,0.34307672493049657,0.02440871442667349,0.3983493950505095,0.01049767874245402,0.20313140994617168,0.009970694522727553,0.42102313035291894,0.24656348066319247,0.5962953203842106,0.07466585700135114,0.6175658436801492,1.5357697534916315,0.7426862611553902,0.001993762109535016,1.5391275266238231,1.009267199033817,0.20883635949970653,0.022599109268597945,1.224953044412362,1.56918784052267,3.1287978216294325
1980-05-01,0.008084286606867906,0.06829299416898485,0.016659189480430117,0.020522941093269555,0.06436578559599845,0.002204634731220868,0.1060319966693482,0.1317445946148734,0.05639186588142171,0.06931639002101914,0.17581530989033894,0.014692486935305973,0.010707458953873185,0.2091657168653986,0.09423314345745334,0.05238229916369827,0.01835702556277835,0.2587422524754427,0.16104125903948358,0.07275296016679421,0.31115717016288247,0.022752765970403505,0.3262608624921197,0.009785489865804768,0.17106936171734133,0.009294257578354632,0.3455318179837894,0.47163008476789414,1.1398287751377392,0.14147153766072842,0.6187205583325865,2.467267265183499,0.8560100972526933,0.003596302326628722,2.4733239392821,1.348869635036203,0.39946511814540725,0.01976059824703379,1.7304945433376941,2.3671082318227565,4.860796748870374
1980-06-01,0.27627657206886425,0.7793996967471315,0.5693197169913401,0.694465520149692,2.1927734572621578,0.07534232218934685,3.6235920364993315,4.499265506116399,1.9251927315941473,2.359882088488682,6.0053608163179,0.5021086118105303,0.3623243383143375,5.580378082606733,3.2084591863498213,1.7901396565700405,0.627342441268273,8.82846071245962,5.491594119208761,2.480521130137199,9.055299934801248,0.7775647367632842,11.135876447870942,0.334414367971866,5.834299662310049,0.3176267429078343,11.793236987318704,2.6837454777910845,6.506974172916202,1.7286925718035366,15.666299892677262,24.15279847888875,18.413700333121017,0.16916507809082357,24.43769603582495,21.994445907666016,2.273100760494568,0.7860735696074032,25.042039133687773,29.38377544240404,54.44676564877889
1980-07-01,0.18331034841097177,0.6052778720974754,0.3777453690604834,0.8114457390559403,1.8055776262524788,0.0499898606211834,2.4042643707927116,3.1399676801672953,2.15580453751874,2.0220135833260366,4.139266513165526,0.3331505957305547,0.42335656983813835,4.46596101261094,2.7345908786618756,1.1877631233543646,0.4162436236294853,7.344227447365961,4.249457871825931,1.9395440629985081,7.309913368671119,0.5159165749770304,8.875204827097523,0.2218849533549219,4.476844045173303,0.21074631291054374,9.373149427347006,2.542421381869053,6.157191760150109,0.8596355946497823,12.522557233571085,20.98442960043472,13.948443551820175,0.035003152277311246,21.04337978496109,16.926911229791035,2.1534009183988925,0.5162086077248635,19.51663050511105,23.318079909174656,44.78035066130798
1980-08-01,0.4989271366835309,1.273691277052671,1.0281329832960493,1.151887671508181,3.8576780443067773,0.13606050198005631,6.543835352167392,8.08010747344941,3.195923428279216,4.128680627749185,10.799961042879206,0.9067566247793434,0.6009757522615138,9.746887654654515,5.61752036761057,3.232808509342242,1.1329160688442963,15.48521426938696,9.740627753022611,4.393927541255526,15.865275367895158,1.4042021181683453,19.652170292427307,0.6039180297794031,10.359518794216218,0.5736013017188484,20.82128125741413,3.6900425517387956,8.957653822804637,2.5219586911746528,27.292725962762415,37.96311545292882,31.289732381606207,0.2559508458868293,38.394172332468465,36.37489236271369,3.125422511198256,1.242901832256652,40.831929635919636,47.12559425750019,86.64290099718448
1980-09-01,0.8079374366332172,2.024631570153987,1.6649066887078625,2.7082846765138244,7.089905111908949,0.22032951329829742,10.596756863785293,13.456385464172692,7.469637502004148,7.782509153384976,17.860779130770688,1.4683559365885925,1.4129966498167061,17.368878323982635,10.55295394582347,5.235047020143853,1.8345871316340774,28.832085389708944,17.22970605451119,7.821364613543851,28.5707970043281,2.2738940748125396,35.57984377021576,0.9779543926191496,18.23190698649696,0.9288610125332968,37.62156720202024,5.647761534114342,13.71408536482165,6.16471717380958,48.437217430766914,63.912902700158625,58.040964578641244,0.76278452224934,65.1975380948286,67.57470144815069,4.783587394753179,3.320453192088472,75.85346266947643,85.93087193798415,152.94543367460204
